,mag_attr_x,mag_attr_y,mag_attr_z,mic_attr_db,acc_attr_x,acc_attr_y,acc_attr_z,activity
264,-14.645,-38.288,-12.597,46.4455514389284,1.3826514,10.521319,-1.3479356,sitting
265,-14.645,-38.656,-12.597,38.6888991649275,1.8980033,9.987412,-1.1306617,sitting
266,-14.129,-38.656,-12.597,38.0581535083215,2.7365725,9.386468,-0.6901286,sitting
267,-14.129,-38.656,-12.924,17.4224100293441,3.3195608,9.337387,-0.5177461,sitting
268,-14.129,-38.656,-12.605,19.3169797956642,4.248511,9.551667,-0.40043023,sitting
269,-14.129,-38.656,-12.605,54.2799251615292,4.7518916,10.427347,-0.6392518,sitting
270,-14.129,-38.656,-13.031,57.6417238701967,4.9637785,11.385028,-0.98102415,sitting
271,-14.129,-38.656,-13.031,56.6151949363895,4.3185415,11.09114,-0.63087213,sitting
272,-14.129,-38.966,-13.031,48.3559556635321,4.0946836,11.027095,-0.87208796,sitting
273,-13.774,-38.966,-13.768,48.9952420127558,4.095282,11.59033,-1.4736311,sitting
274,-13.774,-38.966,-14.599,33.3671010288401,3.9600096,11.525088,-1.5556326,sitting
275,-13.774,-38.966,-14.599,52.0206750290705,4.155137,11.328165,-1.2378023,sitting
276,-13.774,-38.966,-14.599,61.6878598516911,4.408324,11.45865,-1.0283096,sitting
277,-13.774,-38.966,-14.599,55.9853930327723,4.3065705,11.649587,-1.2455834,sitting
278,-13.774,-38.966,-14.599,57.8817100405285,4.003105,11.543045,-1.8483237,sitting
279,-13.458,-38.966,-13.945,60.6587052060201,3.9510314,11.124659,-2.3127987,sitting
280,-13.458,-38.966,-13.945,51.1237902968703,4.268263,10.5207205,-2.2631192,sitting
281,-13.458,-38.966,-13.945,45.995054592158,4.6471453,10.006566,-1.9237411,sitting
282,-13.096,-38.966,-13.945,53.1163752896558,4.9745526,9.639654,-1.5574282,sitting
283,-13.096,-38.966,-13.945,44.8267336607756,5.192425,9.486425,-1.1575965,sitting
284,-13.096,-38.966,-13.945,48.1605438404844,5.33069,9.894038,-0.6560113,sitting
285,-12.707,-38.966,-13.945,46.3345298618563,5.5790887,11.950059,-0.60693014,sitting
286,-10.905,-38.966,-13.945,48.5458648103803,4.6285906,14.290391,-0.4854244,sitting
287,-7.237,-39.993,-13.945,48.4415107973106,2.332551,14.743494,-0.05327099,sitting
288,-4.353,-40.802,-13.945,49.1594000275996,0.6159084,13.624205,-0.10594343,sitting
289,-1.873,-41.691,-13.945,42.1854848597072,0.06703765,12.495937,-0.5967548,sitting
290,0.445,-42.611,-13.945,62.1838339667389,-0.75357497,11.072584,-1.3449428,sitting
291,2.781,-43.168,-13.945,56.1497045273881,-1.982399,9.735423,-1.7980455,sitting
292,4.991,-43.84,-13.945,51.9481447527375,-2.8754363,8.970475,-1.067814,sitting
293,7.765,-43.84,-13.945,26.5560614179848,-3.0472202,8.591593,0.18854338,sitting
294,10.119,-43.84,-13.945,47.0855218879772,-3.2615013,8.738836,0.12449849,sitting
295,11.891,-43.84,-13.945,41.319654930195,-4.0701427,8.926183,-1.4544775,sitting
296,13.215,-43.84,-13.505,41.1186754387753,-4.781221,8.661623,-2.6366146,sitting
297,13.772,-43.533,-13.505,39.4654355096716,-4.767454,8.895058,-2.7617116,sitting
298,14.189,-43.533,-13.505,45.3024122939143,-4.365228,9.408015,-2.6330233,sitting
299,14.189,-43.533,-13.505,46.7589272640254,-3.8792052,9.340978,-2.712032,sitting
300,14.64,-43.122,-13.505,58.860543696493,-3.3022027,9.056666,-1.9752164,sitting
301,14.64,-43.122,-13.505,55.3465252373726,-2.558803,8.995016,-0.9947908,sitting
302,14.64,-43.122,-13.505,20.9231870138751,-2.1996727,8.902839,-0.3465607,sitting
303,14.64,-43.458,-13.505,38.9120214787903,-2.2110453,8.854955,-0.40641573,sitting
304,14.64,-43.458,-13.505,55.4581891388993,-2.5318682,8.852561,-0.5823896,sitting
305,14.64,-43.458,-13.505,53.1024178770186,-3.1064768,8.808268,-0.80804306,sitting
306,14.64,-43.458,-13.931,46.7611700718844,-3.2453403,9.247604,-0.7009025,sitting
307,14.64,-43.458,-13.931,34.5832456273963,-2.7401638,10.022727,-0.3752911,sitting
308,13.873,-43.458,-14.282,30.0186610767587,-2.2601264,10.17416,0.06584055,sitting
309,14.665,-43.458,-15.232,52.6849167974759,-2.171541,10.205285,0.21547815,sitting
310,14.665,-43.458,-15.643,53.6327712974693,-2.3139958,10.6117,-0.18195933,sitting
311,14.227,-43.458,-16.778,61.1773214595194,-2.3026235,10.893618,-0.3878607,sitting
312,13.862,-43.458,-16.778,48.9395097942455,-1.8082209,10.787674,-0.11671733,sitting
313,13.862,-43.458,-17.398,58.5602972376674,-1.1905168,10.62008,0.16879122,sitting
314,14.239,-43.019,-17.736,47.0681408361783,-0.8750807,10.341754,0.3441665,sitting
315,14.239,-43.019,-17.736,51.7603973176107,-0.83737206,10.101735,0.3597288,sitting
316,14.239,-43.019,-17.736,40.5740808937006,-0.96905315,10.02153,0.30466217,sitting
317,14.239,-42.625,-17.736,49.2021430495452,-1.30484,9.910199,0.1592144,sitting
318,14.239,-42.625,-18.389,49.364096793334,-1.858499,9.375694,-0.0712275,sitting
319,14.239,-42.625,-18.389,49.6008665396492,-2.3463178,8.690952,-0.23403321,sitting
320,13.906,-42.318,-18.389,18.6557604671716,-2.6258407,8.583812,-0.30286652,sitting
321,13.906,-42.318,-18.389,32.8589156675297,-2.6928782,8.852561,-0.4878186,sitting
322,13.549,-42.318,-18.389,17.7683762276545,-2.6120741,9.13388,-0.59256494,sitting
323,12.577,-42.318,-18.389,18.0669889280854,-2.3259668,9.218874,-0.44352585,sitting
324,11.291,-42.318,-18.389,57.6679777573659,-1.7651252,9.231443,-0.12509704,sitting
325,10.047,-42.318,-18.389,48.1486578992658,-1.1456255,9.564836,0.006584055,sitting
326,9.112,-42.318,-18.389,28.6361337676233,-0.82719666,9.931747,-0.019752163,sitting
327,8.2,-42.318,-18.389,44.9130262164358,-0.75956047,10.089166,-0.11552023,sitting
328,7.679,-42.318,-18.389,44.8088728322642,-0.6817489,10.113108,-0.18674773,sitting
329,7.081,-42.318,-18.389,41.7575311581789,-0.4938041,10.250176,-0.12270284,sitting
330,6.77,-42.318,-18.389,30.6742571381542,-0.10654198,10.737994,0.11432313,sitting
331,6.77,-42.318,-18.389,22.4742732479106,0.3788824,11.54065,0.28491,sitting
332,6.77,-42.318,-17.907,16.9416860356877,0.30705637,12.140997,0.30166942,sitting
333,6.452,-42.318,-17.138,43.2189467682094,-0.022744916,11.182119,0.14963761,sitting
334,6.452,-42.318,-16.278,12.6993619134761,-0.2621651,10.881048,0.018555064,sitting
335,6.452,-42.7,-16.278,8.19676314587232,-0.25438392,10.596737,-0.0011971008,sitting
336,6.452,-42.7,-15.902,55.256452102611,-0.5189432,9.975441,-0.18614918,sitting
337,6.452,-42.7,-15.902,52.750527066821,-0.9588778,9.618706,-0.40581718,sitting
338,6.452,-43.035,-15.902,59.0562335215281,-1.0648212,9.376292,-0.37469256,sitting
339,6.452,-43.035,-15.902,47.5183034266677,-0.7164649,9.403227,-0.22685061,sitting
340,5.947,-43.035,-16.398,48.6669656804172,-0.4345476,9.743802,-0.39025488,sitting
341,5.235,-43.035,-16.398,22.8295429516304,-0.073023155,10.23222,-1.0001777,sitting
342,5.235,-43.339,-16.094,54.8561982038037,0.05626374,10.42196,-1.2886791,sitting
343,5.235,-43.339,-16.094,47.8601230402195,0.12868834,10.524312,-1.2186487,sitting
344,4.916,-43.339,-16.094,24.6358697767039,0.4770447,10.570999,-0.92535895,sitting
345,4.595,-43.339,-15.748,59.1026993198033,1.0606314,10.620679,-0.5033809,sitting
346,4.203,-43.339,-15.748,21.8726765687939,1.5346833,10.554838,-0.17238252,sitting
347,4.203,-43.339,-15.748,55.9575802486799,1.6286557,10.4488945,0.034117375,sitting
348,4.203,-43.339,-15.748,55.1893609829478,1.2695254,10.390237,-0.16460137,sitting
349,4.203,-43.339,-15.444,49.3443481803551,0.7062895,10.304645,-0.5955577,sitting
350,4.754,-43.339,-15.444,54.4004300974058,0.24959552,10.059837,-0.80445176,sitting
351,4.754,-43.339,-15.444,59.6723601530608,-0.10414778,9.7641535,-0.7517793,sitting
352,4.754,-43.339,-15.444,49.1868916742767,-0.39504328,9.624092,-0.59495914,sitting
353,5.093,-43.339,-15.444,62.2797806617295,-0.7757214,9.72824,-0.55006784,sitting
354,5.465,-43.339,-15.444,16.5033462870515,-1.127669,9.985617,-0.6715736,sitting
355,5.825,-43.339,-15.444,57.6819667873476,-1.4293385,10.307038,-0.8714894,sitting
356,5.825,-43.339,-15.444,29.7303705752023,-1.6059108,10.453085,-1.021127,sitting
357,6.167,-43.339,-15.444,31.3321428493474,-1.7076644,10.45907,-1.0839748,sitting
358,6.576,-43.339,-15.444,62.4318820731337,-1.666963,10.345944,-1.0881647,sitting
359,6.576,-43.339,-15.036,48.5860782670956,-1.560421,10.188525,-1.0229226,sitting
360,6.576,-43.704,-15.036,21.6490940541529,-1.5370775,10.123283,-1.0169371,sitting
361,6.904,-43.704,-15.036,50.8626880235062,-1.5646108,10.175357,-0.99419224,sitting
362,6.904,-43.704,-14.581,37.600169071317,-1.5514427,10.165182,-0.94810385,sitting
363,6.904,-43.704,-14.581,48.6161749810444,-1.5388732,10.190321,-0.93493575,sitting
364,7.247,-44.01,-14.26,13.4597023921536,-1.6053122,10.251971,-1.003769,sitting
365,7.844,-44.01,-14.26,50.5918594876627,-1.7447745,10.235811,-1.1091139,sitting
366,7.844,-44.01,-13.941,32.8618341107112,-1.8046296,10.144831,-1.1306617,sitting
367,7.844,-44.01,-13.941,45.8736862159471,-1.7292122,10.032902,-1.110311,sitting
368,7.844,-44.01,-13.941,47.2000695018962,-1.5915456,9.948506,-1.09834,sitting
369,7.844,-44.316,-13.586,31.9352505625451,-1.4957775,9.880272,-1.0324994,sitting
370,7.844,-44.316,-13.586,26.4239846166725,-1.4562732,9.961076,-1.0522517,sitting
371,7.844,-44.316,-13.586,44.8297089454422,-1.4287399,9.967062,-1.0414777,sitting
372,7.844,-44.316,-13.269,57.7264715975735,-1.3347675,9.970653,-0.973243,sitting
373,8.262,-44.316,-13.269,48.0376270486021,-1.2395979,10.078991,-1.0145429,sitting
374,8.262,-44.316,-13.269,61.3376065526624,-1.2443863,10.0903635,-1.0510546,sitting
375,8.262,-44.316,-13.269,39.6486218928019,-1.2545617,9.999982,-0.9744401,sitting
376,8.262,-44.316,-13.269,51.1101360986122,-1.2611457,9.895834,-0.95947635,sitting
377,8.262,-44.316,-13.269,34.865896158427,-1.271321,9.906608,-1.0307038,sitting
378,8.262,-44.316,-13.269,46.1583633053868,-1.2970588,9.913791,-1.0648212,sitting
379,8.583,-44.316,-13.269,17.8337834612044,-1.2946646,9.894637,-0.95827925,sitting
380,8.583,-44.316,-12.944,9.46607398211383,-1.2779051,9.898827,-0.87089086,sitting
381,8.583,-44.316,-12.944,26.7403862733059,-1.2491747,9.962872,-0.8972271,sitting
382,8.583,-44.316,-12.944,40.2585260280889,-1.2425907,9.986814,-0.90740246,sitting
383,8.583,-44.316,-12.944,20.8656004360629,-1.2282255,9.966463,-0.79966336,sitting
384,8.583,-44.316,-12.944,59.1803084617011,-1.1109096,9.855133,-0.57999533,sitting
385,8.583,-44.316,-12.944,58.019530775571,-1.027711,9.825804,-0.41120413,sitting
386,8.583,-44.316,-12.944,49.5481228096816,-1.1534066,10.050261,-0.49200845,sitting
387,8.583,-44.316,-12.944,59.1626058083875,-1.46585,10.257359,-0.6859388,sitting
388,8.583,-44.316,-12.944,47.9876660133005,-1.7501614,10.551846,-0.92416185,sitting
389,8.583,-44.316,-12.944,59.8396664069059,-1.8537107,10.647015,-1.0522517,sitting
390,8.274,-44.316,-12.944,55.9774658143903,-1.7375919,10.529699,-0.9463082,sitting
391,8.274,-44.316,-12.944,46.0231427426075,-1.5999253,10.49199,-0.93493575,sitting
392,8.274,-44.316,-12.944,48.133682524388,-1.4323312,10.366894,-0.91338795,sitting
393,7.943,-44.316,-13.275,47.0445580263855,-1.204882,10.222044,-0.825401,sitting
394,7.943,-44.316,-13.275,36.9760472562092,-0.99538934,10.105327,-0.8631097,sitting
395,7.943,-44.316,-13.275,10.4446494398953,-0.8403648,9.977237,-0.8218097,sitting
396,7.594,-44.316,-13.275,32.3609310375871,-0.7230489,9.898827,-0.80684596,sitting
397,7.594,-44.316,-13.275,46.3610500063694,-0.6183026,9.834782,-0.7679402,sitting
398,7.594,-44.316,-13.275,9.30966826432043,-0.5566519,9.813833,-0.79726917,sitting
399,7.142,-44.316,-13.275,49.162215298876,-0.44592008,9.902418,-0.8265981,sitting
400,7.142,-44.316,-13.652,9.95689394471846,-0.2861071,9.970653,-0.8206126,sitting
401,7.142,-44.316,-13.652,9.48167169955878,-0.10055647,9.980229,-0.76195467,sitting
402,6.727,-44.316,-13.652,47.9265396950677,0.0077811554,9.949704,-0.6302736,sitting
403,6.727,-44.316,-13.652,5.28869099219421,-0.04189853,9.983223,-0.52971715,sitting
404,6.727,-44.316,-13.987,69.5663244398352,-0.09876082,9.88925,-0.4201824,sitting
405,6.385,-44.316,-13.987,22.0687357779752,-0.17298107,9.911995,-0.45669398,sitting
406,6.385,-44.316,-13.987,55.2934175323111,-0.33039984,10.063428,-0.54647654,sitting
407,6.385,-44.316,-13.987,42.5011362266673,-0.5674258,10.156802,-0.5021838,sitting
408,6.062,-44.006,-13.987,27.516826246406,-0.7350199,10.120291,-0.41060558,sitting
409,6.062,-44.006,-14.324,41.1346431954986,-0.741604,10.132261,-0.41599256,sitting
410,6.062,-44.006,-14.324,12.5474745228408,-0.75956047,10.183737,-0.5069722,sitting
411,6.062,-44.006,-14.324,51.3862093213866,-0.79726917,10.198102,-0.6572084,sitting
412,6.062,-44.006,-14.324,34.5080818878043,-0.92176765,10.195708,-0.6847417,sitting
413,5.758,-44.006,-14.324,45.8534092348735,-1.1282675,10.172364,-0.7134721,sitting
414,5.758,-44.006,-14.324,14.5490254147394,-1.252766,10.196905,-0.75716627,sitting
415,5.758,-44.006,-14.324,45.5893465601083,-1.2785037,10.259753,-0.78649527,sitting
416,5.758,-44.006,-14.324,13.5914171340352,-1.2384008,10.257359,-0.7715315,sitting
417,5.758,-44.006,-14.324,36.6392777395612,-1.1659763,10.214862,-0.7823054,sitting
418,5.758,-44.006,-14.324,42.1797945852119,-1.1067197,10.175956,-0.75477207,sitting
419,5.758,-44.006,-14.324,31.8351514033819,-1.0319009,10.173561,-0.81642276,sitting
420,6.082,-44.006,-14.324,54.8914799135741,-0.961272,10.077195,-0.7493851,sitting
421,6.082,-44.006,-14.013,30.0285210942644,-0.878672,10.029909,-0.6715736,sitting
422,6.082,-44.006,-14.013,45.948342464768,-0.86729956,10.005369,-0.7188591,sitting
423,6.082,-44.006,-14.013,40.4880881432804,-0.9151836,10.017939,-0.736217,sitting
424,6.446,-44.006,-14.013,50.3486309951368,-0.97743285,10.056246,-0.7966706,sitting
425,6.446,-44.006,-14.013,46.3779769541239,-1.0229226,10.016742,-0.7835025,sitting
426,6.446,-44.006,-14.013,35.4424595084061,-1.021127,10.051457,-0.74758947,sitting
427,6.446,-44.006,-14.013,27.0634620506924,-1.0857705,10.175956,-0.88286185,sitting
428,6.813,-44.006,-13.708,52.8553388871606,-1.2539631,10.220248,-0.9624691,sitting
429,6.813,-44.006,-13.708,18.2381731909337,-1.3856442,10.067019,-0.83258367,sitting
430,6.813,-44.314,-13.708,29.8717819806713,-1.3892355,9.908403,-0.7116765,sitting
431,6.813,-44.314,-13.708,51.3854125329519,-1.388637,10.07121,-0.79128367,sitting
432,7.205,-44.314,-13.708,33.8861431635416,-1.4688427,10.081984,-0.8535329,sitting
433,7.205,-44.314,-13.708,27.914887039566,-1.4790181,10.077793,-0.8074445,sitting
434,7.205,-44.314,-13.708,59.812538734027,-1.4454993,10.214862,-0.8738836,sitting
435,7.205,-44.314,-13.708,57.8259025708955,-1.3706805,10.243592,-0.878672,sitting
436,7.583,-44.314,-13.708,56.230291522225,-1.3042414,10.133459,-0.8379706,sitting
437,7.583,-44.314,-13.708,51.203883302795,-1.2970588,10.064027,-0.7966706,sitting
438,7.583,-44.314,-13.708,43.2068768072017,-1.3808558,10.010756,-0.777517,sitting
439,7.94,-44.314,-13.708,44.8054486665393,-1.4610616,9.956886,-0.79248077,sitting
440,7.94,-44.314,-13.708,37.6773121333129,-1.4203602,9.927557,-0.7505822,sitting
441,7.94,-44.314,-13.708,10.9508565328188,-1.3838485,10.023325,-0.74639237,sitting
442,8.245,-44.314,-13.708,63.7725159835684,-1.3940239,10.024523,-0.75118077,sitting
443,8.245,-44.314,-13.708,53.3286660804554,-1.3557167,10.016143,-0.7009025,sitting
444,8.245,-44.314,-14.036,50.7646114898675,-1.3341689,10.038289,-0.65780693,sitting
445,8.624,-44.314,-14.036,47.4375939053815,-1.359308,10.09575,-0.6721721,sitting
446,8.624,-44.314,-14.036,41.9458118423308,-1.3862427,10.120889,-0.6793547,sitting
447,8.624,-44.314,-14.036,35.9601175539759,-1.4760253,10.1382475,-0.6967127,sitting
448,8.624,-44.314,-14.036,54.0366450029207,-1.5179238,10.099341,-0.66738373,sitting
449,8.624,-44.314,-14.036,19.4000857394161,-1.5245079,10.1161,-0.60693014,sitting
450,8.966,-44.314,-14.036,57.0989333064445,-1.5173253,10.189722,-0.6302736,sitting
451,8.966,-44.314,-14.352,38.9360604941611,-1.4999673,10.183737,-0.57400984,sitting
452,8.966,-44.314,-14.352,12.3765098694272,-1.4862007,10.12448,-0.55246204,sitting
453,8.966,-44.314,-14.352,6.99107479952567,-1.5059528,9.97185,-0.5626374,sitting
454,8.966,-44.314,-14.352,19.146906956718,-1.483208,9.808446,-0.53330845,sitting
455,8.966,-44.314,-14.352,30.244434360183,-1.3210008,9.838373,-0.58119243,sitting
456,8.966,-44.314,-14.352,32.1330931042824,-1.1534066,10.015544,-0.6913257,sitting
457,8.966,-44.314,-14.352,20.0826224262407,-0.96785605,10.199299,-0.6877344,sitting
458,8.966,-44.314,-14.352,25.2537121747975,-0.83497787,10.299856,-0.6266823,sitting
459,8.633,-44.314,-14.352,41.1335884716817,-0.724246,10.337564,-0.6218939,sitting
460,8.633,-44.012,-14.352,44.7919809215998,-0.6703765,10.243592,-0.6159084,sitting
461,8.633,-44.012,-14.352,45.8519402436837,-0.64823014,10.177752,-0.64942724,sitting
462,7.89,-44.012,-14.352,20.0066793078187,-0.6769605,10.102334,-0.6721721,sitting
463,7.557,-44.012,-14.352,18.6876052633565,-0.75118077,10.010756,-0.6961141,sitting
464,7.557,-44.012,-14.352,44.2272082757304,-0.81343,9.941922,-0.66020113,sitting
465,7.557,-44.012,-14.352,40.0685467041488,-0.8858546,9.908403,-0.66139823,sitting
466,7.557,-44.012,-14.352,45.1646517359753,-0.9768343,9.896433,-0.66139823,sitting
467,7.557,-44.012,-14.352,39.7306558786601,-0.961272,9.905411,-0.66738373,sitting
468,7.206,-44.012,-14.352,27.4688100958711,-0.88765025,9.937134,-0.7080852,sitting
469,7.206,-44.012,-14.352,46.2503339400483,-0.8062474,10.003573,-0.7637503,sitting
470,7.206,-44.012,-14.352,39.2064191022866,-0.8062474,10.022727,-0.7062895,sitting
471,6.809,-44.012,-14.352,44.9221853365181,-0.8218097,9.98442,-0.6183026,sitting
472,6.809,-44.012,-14.352,41.5691900965645,-0.7727286,10.080188,-0.56982,sitting
473,6.809,-44.012,-14.352,11.6828692925206,-0.6901286,10.1065235,-0.48602295,sitting
474,6.809,-44.012,-14.352,37.8993476028553,-0.5614403,10.116699,-0.374094,sitting
475,6.423,-44.012,-14.352,31.5448353638333,-0.5835867,10.239402,-0.46148238,sitting
476,6.423,-44.012,-14.352,35.8315826811953,-0.688333,10.310031,-0.6171055,sitting
477,6.423,-44.012,-14.352,39.265619797969,-0.78888947,10.269928,-0.6907272,sitting
478,6.423,-44.012,-14.352,24.9731348501568,-0.9008184,10.192117,-0.6793547,sitting
479,6.423,-44.012,-14.352,11.2369964246066,-1.0791864,10.088568,-0.65900403,sitting
480,6.423,-44.012,-14.352,29.8971607309527,-1.1677719,10.033501,-0.6548142,sitting
481,6.423,-44.012,-14.352,27.475198747604,-1.0821792,10.047267,-0.6655881,sitting
482,6.423,-44.012,-14.352,8.15714849449437,-1.0205284,10.122087,-0.6572084,sitting
483,6.423,-44.012,-14.352,13.8254685861468,-0.94211835,10.149021,-0.6368576,sitting
484,6.423,-44.012,-14.352,10.5228146683735,-0.8972271,10.275315,-0.59855044,sitting
485,6.423,-44.012,-14.352,48.7238817843059,-0.93373865,10.347141,-0.61411273,sitting
486,6.423,-44.012,-14.352,46.6639534666243,-0.8996213,10.307637,-0.58119243,sitting
487,6.423,-44.012,-14.352,47.015720665413,-0.830788,10.325593,-0.6326678,sitting
488,6.423,-44.012,-14.352,23.1495521002152,-0.85891986,10.283096,-0.6697779,sitting
489,6.423,-44.012,-14.352,58.9756948770325,-0.9343372,10.120889,-0.6536171,sitting
490,6.423,-44.012,-14.352,24.6743262532484,-0.919972,9.973047,-0.5177461,sitting
491,6.423,-44.012,-14.352,38.3769345123504,-0.8858546,9.940725,-0.5141548,sitting
492,6.423,-44.012,-14.352,54.6185245824952,-0.9367314,9.931149,-0.5734113,sitting
493,6.423,-44.012,-14.352,52.3147457830587,-0.99179804,9.985617,-0.6440403,sitting
494,6.423,-44.012,-14.352,38.6382524450979,-1.1019313,9.900622,-0.6392518,sitting
495,6.423,-44.012,-14.015,49.2221241481093,-1.2294226,9.771336,-0.5105635,sitting
496,6.784,-44.012,-14.015,49.0315581987964,-1.3748703,9.898229,-0.48003745,sitting
497,6.784,-44.012,-14.015,54.7242189463636,-1.5981296,10.151415,-0.6793547,sitting
498,6.784,-44.012,-14.015,58.9872385265695,-1.6861166,10.282497,-0.7793127,sitting
499,6.784,-44.012,-14.015,29.2166829343355,-1.6717514,10.359112,-0.7517793,sitting
500,6.784,-44.012,-14.015,53.5163499379065,-1.6089035,10.390237,-0.7529764,sitting
501,7.159,-44.012,-14.015,53.8274554924917,-1.5514427,10.356119,-0.8367735,sitting
502,7.159,-44.012,-14.015,61.6922293306329,-1.4736311,10.147824,-0.80924016,sitting
503,7.159,-44.012,-14.015,37.9069920249302,-1.3730747,9.894637,-0.6991069,sitting
504,7.159,-44.012,-14.015,32.0429222625279,-1.2413936,9.740809,-0.6087258,sitting
505,7.487,-44.012,-14.015,25.5297499206644,-1.1150994,9.703699,-0.58538234,sitting
506,7.487,-44.012,-14.015,27.7837613460564,-1.0534488,9.892841,-0.6721721,sitting
507,7.487,-44.012,-14.015,60.942152076047,-1.0815806,10.073005,-0.7433996,sitting
508,7.487,-44.012,-14.015,62.7831024029546,-1.0271125,10.0508585,-0.6572084,sitting
509,7.801,-44.012,-14.015,59.4520749531651,-0.9475053,10.135853,-0.6500258,sitting
510,7.801,-44.012,-14.015,41.4299943138111,-0.96306765,10.3639,-0.770933,sitting
511,7.801,-44.012,-14.015,54.9676515670903,-1.1569979,10.294469,-0.7661445,sitting
512,7.801,-44.012,-14.015,52.4031890249394,-1.3467385,10.086173,-0.6536171,sitting
513,7.801,-44.012,-14.015,53.916236845651,-1.4580688,9.9928,-0.6075287,sitting
514,7.801,-44.012,-14.015,58.9591591226923,-1.5059528,9.964069,-0.58657944,sitting
515,7.801,-44.012,-14.015,49.8505127491714,-1.5298948,10.034698,-0.62249243,sitting
516,7.801,-44.012,-14.015,20.5463664471476,-1.5382746,10.14543,-0.7128736,sitting
517,7.801,-44.012,-14.015,52.4048698661673,-1.5520413,10.155605,-0.7314286,sitting
518,7.801,-44.012,-14.015,59.8548858886988,-1.5412674,10.131064,-0.7517793,sitting
519,7.801,-44.012,-14.015,47.697666273406,-1.3868413,10.078392,-0.70509243,sitting
520,7.801,-44.012,-14.015,40.0870113380407,-1.1420342,10.081984,-0.7469909,sitting
521,7.801,-44.012,-14.015,52.5956611228707,-0.97623575,10.053253,-0.7380127,sitting
522,7.801,-44.012,-14.015,51.0505422776792,-0.83138657,10.012551,-0.6344634,sitting
523,7.801,-44.012,-14.015,50.0749203150784,-0.7302315,9.961675,-0.54767364,sitting
524,7.801,-44.012,-14.015,29.5126025397329,-0.60094464,9.933543,-0.48243165,sitting
525,7.801,-44.012,-14.015,42.7578400920638,-0.4854244,10.026319,-0.47465047,sitting
526,7.801,-44.012,-14.015,34.3712343123978,-0.5093664,9.960478,-0.5009867,sitting
527,7.499,-44.012,-14.015,17.2133964720479,-0.5410896,10.084377,-0.5093664,sitting
528,7.499,-44.012,-14.015,24.5057188672136,-0.6967127,10.227431,-0.6667852,sitting
529,7.499,-44.012,-14.015,14.136272947386,-0.82779527,10.0748005,-0.51355624,sitting
530,7.499,-44.012,-14.015,55.4038807516931,-0.90261406,10.028712,-0.4429273,sitting
531,7.499,-44.012,-14.015,14.6147428419653,-1.0384849,10.205285,-0.6266823,sitting
532,7.499,-44.012,-14.015,32.4993098978929,-1.2838906,10.260351,-0.80924016,sitting
533,7.499,-44.012,-14.015,36.1152222392537,-1.3934253,10.220248,-0.85173726,sitting
534,7.192,-44.012,-14.015,24.4556767804865,-1.3449428,10.226234,-0.7918822,sitting
535,7.192,-44.012,-14.015,41.9499253955386,-1.2443863,10.257957,-0.7529764,sitting
536,7.192,-44.012,-14.015,7.18105531676364,-1.168969,10.162787,-0.7212533,sitting
537,7.192,-44.012,-14.015,40.927788243664,-1.0881647,10.133459,-0.7074866,sitting
538,7.192,-44.012,-14.015,7.96126298658869,-1.0749966,10.111911,-0.7386112,sitting
539,7.192,-44.012,-14.015,54.033103236136,-1.0899603,10.038289,-0.7170634,sitting
540,7.192,-44.012,-14.015,32.5008657561086,-1.1007342,9.962274,-0.6697779,sitting
541,7.192,-44.012,-14.015,46.0784639872904,-1.1330559,9.990405,-0.65780693,sitting
542,7.192,-44.012,-14.015,50.9296695680763,-1.1360487,10.022128,-0.66858083,sitting
543,7.192,-44.012,-14.015,48.1931372265385,-1.1563994,10.011354,-0.6859388,sitting
544,7.192,-44.012,-14.015,39.4704503770542,-1.1456255,10.051457,-0.6799533,sitting
545,7.192,-44.012,-14.015,47.7716846190246,-1.1755531,10.077793,-0.6865373,sitting
546,7.551,-44.012,-14.015,21.8492085794327,-1.2641385,10.040684,-0.6655881,sitting
547,7.551,-44.012,-14.015,11.9423103028696,-1.2940661,9.944317,-0.62249243,sitting
548,7.551,-44.012,-14.015,7.88878963001813,-1.2970588,10.057443,-0.6183026,sitting
549,7.551,-44.012,-14.015,36.7101664963261,-1.3916297,10.214862,-0.75716627,sitting
550,7.901,-44.012,-14.015,30.1955997847188,-1.4449008,10.150817,-0.76315176,sitting
551,7.901,-44.012,-14.015,18.8290520437119,-1.3964181,10.21546,-0.7529764,sitting
552,7.901,-44.012,-14.015,58.1973896405214,-1.371279,10.1861315,-0.7649474,sitting
553,7.901,-44.012,-14.015,47.7794501538045,-1.3503298,10.080787,-0.7882909,sitting
554,8.256,-44.012,-14.015,57.9116184494798,-1.401805,10.0269165,-0.76315176,sitting
555,8.256,-44.012,-14.015,29.6937980107924,-1.5107412,10.008362,-0.80564886,sitting
556,8.256,-44.012,-14.015,48.903581384571,-1.5167267,10.038289,-0.83378077,sitting
557,8.256,-44.012,-14.015,50.6714205807322,-1.3994108,10.048465,-0.79248077,sitting
558,8.619,-44.012,-14.015,34.3492233232855,-1.283292,10.020931,-0.7398083,sitting
559,8.619,-44.012,-14.015,56.4269194414408,-1.2515689,10.040085,-0.705691,sitting
560,8.619,-44.012,-14.015,52.7593962629931,-1.2216414,10.02153,-0.6973112,sitting
561,8.619,-44.012,-14.015,46.1091525892588,-1.1725603,10.123882,-0.7314286,sitting
